model,dataset,eval_accuracy
mrroboto-prolong-8b-v4i,musr,0.004007936507936508
mrroboto-prolong-8b-v4i,musr_murder_mysteries,0.005639999999999999
mrroboto-prolong-8b-v4i,musr_object_placements,0.00328125
mrroboto-prolong-8b-v4i,musr_team_allocation,0.00312
mrroboto-prolongbase-pt8-unaligned-8b,Big-bench Hard,0.004480124978302378
mrroboto-prolongbase-pt8-unaligned-8b,bbh_boolean_expressions,0.0078000000000000005
mrroboto-prolongbase-pt8-unaligned-8b,bbh_causal_judgement,0.006042780748663101
mrroboto-prolongbase-pt8-unaligned-8b,bbh_disambiguation_qa,0.00728
mrroboto-prolongbase-pt8-unaligned-8b,bbh_formal_fallacies,0.005560000000000001
mrroboto-prolongbase-pt8-unaligned-8b,bbh_geometric_shapes,0.00416
mrroboto-prolongbase-pt8-unaligned-8b,bbh_hyperbaton,0.00584
mrroboto-prolongbase-pt8-unaligned-8b,bbh_logical_deduction_seven_objects,0.0030399999999999997
mrroboto-prolongbase-pt8-unaligned-8b,bbh_logical_deduction_three_objects,0.0042
mrroboto-prolongbase-pt8-unaligned-8b,bbh_movie_recommendation,0.0054
mrroboto-prolongbase-pt8-unaligned-8b,bbh_navigate,0.0064800000000000005
mrroboto-prolongbase-pt8-unaligned-8b,bbh_object_counting,0.0032
mrroboto-prolongbase-pt8-unaligned-8b,bbh_reasoning_about_colored_objects,0.00344
mrroboto-prolongbase-pt8-unaligned-8b,bbh_ruin_names,0.00404
mrroboto-prolongbase-pt8-unaligned-8b,bbh_snarks,0.0061797752808988755
mrroboto-prolongbase-pt8-unaligned-8b,bbh_sports_understanding,0.0064800000000000005
mrroboto-prolongbase-pt8-unaligned-8b,bbh_tracking_shuffled_objects_five_objects,0.00212
mrroboto-prolongbase-pt8-unaligned-8b,bbh_tracking_shuffled_objects_seven_objects,0.0014000000000000002
mrroboto-prolongbase-pt8-unaligned-8b,bbh_tracking_shuffled_objects_three_objects,0.0034799999999999996
mrroboto-prolongbase-pt8-unaligned-8b,bbh_web_of_lies,0.00488
mrroboto-prolongbase-pt8-unaligned-8b,gpqa,0.002810402684563758
mrroboto-prolongbase-pt8-unaligned-8b,gpqa_diamond,0.0029292929292929286
mrroboto-prolongbase-pt8-unaligned-8b,gpqa_extended,0.002875457875457875
mrroboto-prolongbase-pt8-unaligned-8b,GPQA,0.0026785714285714277
mrroboto-prolongbase-pt8-unaligned-8b,math_algebra_hard,0.0006514657980456021
mrroboto-prolongbase-pt8-unaligned-8b,math_counting_and_prob_hard,0.00032520325203252
mrroboto-prolongbase-pt8-unaligned-8b,math_geometry_hard,0.000227272727272727
mrroboto-prolongbase-pt8-unaligned-8b,math_hard,0.000426737160120846
mrroboto-prolongbase-pt8-unaligned-8b,math_intermediate_algebra_hard,0.000160714285714285
mrroboto-prolongbase-pt8-unaligned-8b,math_num_theory_hard,0.000227272727272727
mrroboto-prolongbase-pt8-unaligned-8b,math_prealgebra_hard,0.001010362694300518
mrroboto-prolongbase-pt8-unaligned-8b,math_precalculus_hard,0.000148148148148148
mrroboto-prolongbase-pt8-unaligned-8b,MMLU-Pro,0.0025656582446808513
mrroboto-prolongbase-pt8-unaligned-8b,musr,0.004272486772486772
mrroboto-prolongbase-pt8-unaligned-8b,musr_murder_mysteries,0.005520000000000001
mrroboto-prolongbase-pt8-unaligned-8b,musr_object_placements,0.0034765625
mrroboto-prolongbase-pt8-unaligned-8b,musr_team_allocation,0.00384
multicalm-7b-slerp,bbh_boolean_expressions,0.007760000000000001
multicalm-7b-slerp,bbh_causal_judgement,0.005989304812834224
multicalm-7b-slerp,bbh_date_understanding,0.00464
multicalm-7b-slerp,bbh_disambiguation_qa,0.0066
multicalm-7b-slerp,bbh_geometric_shapes,0.00364
multicalm-7b-slerp,bbh_hyperbaton,0.007200000000000001
multicalm-7b-slerp,bbh_logical_deduction_five_objects,0.0048
multicalm-7b-slerp,bbh_logical_deduction_three_objects,0.00672
multicalm-7b-slerp,bbh_movie_recommendation,0.00668
multicalm-7b-slerp,bbh_navigate,0.00624
multicalm-7b-slerp,bbh_object_counting,0.0032
multicalm-7b-slerp,bbh_ruin_names,0.00612
multicalm-7b-slerp,bbh_salient_translation_error_detection,0.0047599999999999995
multicalm-7b-slerp,bbh_snarks,0.006741573033707865
multicalm-7b-slerp,bbh_sports_understanding,0.007799999999999999
multicalm-7b-slerp,bbh_tracking_shuffled_objects_five_objects,0.002
multicalm-7b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.00148
multicalm-7b-slerp,bbh_tracking_shuffled_objects_three_objects,0.0026
multicalm-7b-slerp,bbh_web_of_lies,0.004719999999999999
multicalm-7b-slerp,gpqa_diamond,0.0029292929292929286
multicalm-7b-slerp,GPQA,0.002901785714285714
multicalm-7b-slerp,math_counting_and_prob_hard,0.00035230352303522997
multicalm-7b-slerp,math_geometry_hard,0.000101010101010101
multicalm-7b-slerp,math_hard,0.000599194360523665
multicalm-7b-slerp,math_intermediate_algebra_hard,0.000202380952380952
multicalm-7b-slerp,MMLU-Pro,0.003032746010638298
multicalm-7b-slerp,musr,0.004312169312169312
multicalm-7b-slerp,musr_murder_mysteries,0.005600000000000001
multicalm-7b-slerp,musr_object_placements,0.0033984375
multicalm-7b-slerp,musr_team_allocation,0.003960000000000001
multimash-12b-slerp,Big-bench Hard,0.005118902968234681
multimash-12b-slerp,bbh_causal_judgement,0.006096256684491978
multimash-12b-slerp,bbh_date_understanding,0.0047599999999999995
multimash-12b-slerp,bbh_disambiguation_qa,0.0068000000000000005
multimash-12b-slerp,bbh_formal_fallacies,0.0058
multimash-12b-slerp,bbh_hyperbaton,0.007239999999999999
multimash-12b-slerp,bbh_logical_deduction_five_objects,0.0048
multimash-12b-slerp,bbh_logical_deduction_three_objects,0.00676
multimash-12b-slerp,bbh_movie_recommendation,0.0066
multimash-12b-slerp,bbh_navigate,0.00612
multimash-12b-slerp,bbh_object_counting,0.00328
multimash-12b-slerp,bbh_penguins_in_a_table,0.004726027397260274
multimash-12b-slerp,bbh_reasoning_about_colored_objects,0.00544
multimash-12b-slerp,bbh_snarks,0.006741573033707865
multimash-12b-slerp,bbh_sports_understanding,0.00788
multimash-12b-slerp,bbh_tracking_shuffled_objects_five_objects,0.00188
multimash-12b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.0015199999999999999
multimash-12b-slerp,bbh_tracking_shuffled_objects_three_objects,0.00264
multimash-12b-slerp,bbh_web_of_lies,0.00464
multimash-12b-slerp,gpqa,0.002768456375838926
multimash-12b-slerp,gpqa_diamond,0.0028282828282828283
multimash-12b-slerp,gpqa_extended,0.002692307692307692
multimash-12b-slerp,GPQA,0.002834821428571428
multimash-12b-slerp,math_algebra_hard,0.001357220412595005
multimash-12b-slerp,math_counting_and_prob_hard,0.00040650406504064997
multimash-12b-slerp,math_geometry_hard,0.000252525252525252
multimash-12b-slerp,math_hard,0.000790533736153071
multimash-12b-slerp,math_intermediate_algebra_hard,0.000178571428571428
multimash-12b-slerp,math_num_theory_hard,0.0007792207792207791
multimash-12b-slerp,math_precalculus_hard,0.000222222222222222
multimash-12b-slerp,MMLU-Pro,0.003067652925531915
multimash-12b-slerp,musr,0.004431216931216932
multimash-12b-slerp,musr_object_placements,0.00359375
multimash-12b-slerp,musr_team_allocation,0.004000000000000001
multimash10-13b-slerp,bbh_boolean_expressions,0.008119999999999999
multimash10-13b-slerp,bbh_causal_judgement,0.006256684491978609
multimash10-13b-slerp,bbh_date_understanding,0.0047599999999999995
multimash10-13b-slerp,bbh_formal_fallacies,0.0060799999999999995
multimash10-13b-slerp,bbh_geometric_shapes,0.00376
multimash10-13b-slerp,bbh_hyperbaton,0.006960000000000001
multimash10-13b-slerp,bbh_logical_deduction_seven_objects,0.0044
multimash10-13b-slerp,bbh_logical_deduction_three_objects,0.007159999999999999
multimash10-13b-slerp,bbh_movie_recommendation,0.006840000000000001
multimash10-13b-slerp,bbh_navigate,0.0057599999999999995
multimash10-13b-slerp,bbh_penguins_in_a_table,0.00452054794520548
multimash10-13b-slerp,bbh_reasoning_about_colored_objects,0.005600000000000001
multimash10-13b-slerp,bbh_ruin_names,0.00628
multimash10-13b-slerp,bbh_snarks,0.007134831460674157
multimash10-13b-slerp,bbh_temporal_sequences,0.0026
multimash10-13b-slerp,bbh_tracking_shuffled_objects_five_objects,0.00192
multimash10-13b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.0014000000000000002
multimash10-13b-slerp,bbh_tracking_shuffled_objects_three_objects,0.0027600000000000003
multimash10-13b-slerp,bbh_web_of_lies,0.0048
multimash10-13b-slerp,gpqa,0.002860738255033557
multimash10-13b-slerp,gpqa_diamond,0.002777777777777778
multimash10-13b-slerp,gpqa_extended,0.0029120879120879115
multimash10-13b-slerp,GPQA,0.002834821428571428
multimash10-13b-slerp,math_algebra_hard,0.001172638436482084
multimash10-13b-slerp,math_counting_and_prob_hard,0.00048780487804878
multimash10-13b-slerp,math_geometry_hard,0.000101010101010101
multimash10-13b-slerp,math_hard,0.000679758308157099
multimash10-13b-slerp,math_intermediate_algebra_hard,0.00013095238095238
multimash10-13b-slerp,math_num_theory_hard,0.000584415584415584
multimash10-13b-slerp,math_prealgebra_hard,0.001675302245250431
multimash10-13b-slerp,math_precalculus_hard,0.000123456790123456
multimash10-13b-slerp,MMLU-Pro,0.003116688829787234
multimash10-13b-slerp,musr,0.004312169312169312
multimash10-13b-slerp,musr_murder_mysteries,0.005719999999999999
multimash10-13b-slerp,musr_object_placements,0.00359375
multimash10-13b-slerp,musr_team_allocation,0.00364
multimash11-13b-slerp,bbh_boolean_expressions,0.008119999999999999
multimash11-13b-slerp,bbh_causal_judgement,0.006149732620320856
multimash11-13b-slerp,bbh_date_understanding,0.0047599999999999995
multimash11-13b-slerp,bbh_disambiguation_qa,0.00664
multimash11-13b-slerp,bbh_formal_fallacies,0.00604
multimash11-13b-slerp,bbh_geometric_shapes,0.00376
multimash11-13b-slerp,bbh_hyperbaton,0.007159999999999999
multimash11-13b-slerp,bbh_logical_deduction_five_objects,0.00464
multimash11-13b-slerp,bbh_logical_deduction_seven_objects,0.00432
multimash11-13b-slerp,bbh_logical_deduction_three_objects,0.007239999999999999
multimash11-13b-slerp,bbh_movie_recommendation,0.00676
multimash11-13b-slerp,bbh_object_counting,0.00336
multimash11-13b-slerp,bbh_penguins_in_a_table,0.00452054794520548
multimash11-13b-slerp,bbh_reasoning_about_colored_objects,0.005679999999999999
multimash11-13b-slerp,bbh_snarks,0.00702247191011236
multimash11-13b-slerp,bbh_sports_understanding,0.007840000000000001
multimash11-13b-slerp,bbh_temporal_sequences,0.00268
multimash11-13b-slerp,bbh_tracking_shuffled_objects_five_objects,0.002
multimash11-13b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.0015199999999999999
multimash11-13b-slerp,bbh_tracking_shuffled_objects_three_objects,0.00268
multimash11-13b-slerp,bbh_web_of_lies,0.0047599999999999995
multimash11-13b-slerp,gpqa,0.0028271812080536913
multimash11-13b-slerp,gpqa_diamond,0.002878787878787879
multimash11-13b-slerp,gpqa_extended,0.0028388278388278387
multimash11-13b-slerp,GPQA,0.002790178571428571
multimash11-13b-slerp,math_algebra_hard,0.0011617806731813241
multimash11-13b-slerp,math_counting_and_prob_hard,0.00024390243902439
multimash11-13b-slerp,math_geometry_hard,0.000176767676767676
multimash11-13b-slerp,math_hard,0.000689828801611279
multimash11-13b-slerp,math_num_theory_hard,0.000584415584415584
multimash11-13b-slerp,math_prealgebra_hard,0.001692573402417962
multimash11-13b-slerp,math_precalculus_hard,0.000345679012345679
multimash11-13b-slerp,MMLU-Pro,0.0030851063829787227
multimash11-13b-slerp,musr,0.004365079365079365
multimash11-13b-slerp,musr_murder_mysteries,0.0057599999999999995
multimash11-13b-slerp,musr_object_placements,0.0033984375
multimash11-13b-slerp,musr_team_allocation,0.003960000000000001
multimash2-12b-slerp,Big-bench Hard,0.005111959729213678
multimash2-12b-slerp,bbh_causal_judgement,0.006096256684491978
multimash2-12b-slerp,bbh_date_understanding,0.0048
multimash2-12b-slerp,bbh_disambiguation_qa,0.006840000000000001
multimash2-12b-slerp,bbh_formal_fallacies,0.0058
multimash2-12b-slerp,bbh_geometric_shapes,0.00376
multimash2-12b-slerp,bbh_hyperbaton,0.007200000000000001
multimash2-12b-slerp,bbh_logical_deduction_five_objects,0.0046
multimash2-12b-slerp,bbh_logical_deduction_seven_objects,0.00444
multimash2-12b-slerp,bbh_logical_deduction_three_objects,0.00664
multimash2-12b-slerp,bbh_movie_recommendation,0.00672
multimash2-12b-slerp,bbh_navigate,0.00612
multimash2-12b-slerp,bbh_object_counting,0.0032400000000000003
multimash2-12b-slerp,bbh_penguins_in_a_table,0.004657534246575341
multimash2-12b-slerp,bbh_ruin_names,0.00616
multimash2-12b-slerp,bbh_salient_translation_error_detection,0.0047599999999999995
multimash2-12b-slerp,bbh_snarks,0.006741573033707865
multimash2-12b-slerp,bbh_temporal_sequences,0.0028399999999999996
multimash2-12b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.00156
multimash2-12b-slerp,bbh_tracking_shuffled_objects_three_objects,0.00264
multimash2-12b-slerp,bbh_web_of_lies,0.004719999999999999
multimash2-12b-slerp,gpqa,0.002793624161073825
multimash2-12b-slerp,gpqa_diamond,0.0026767676767676767
multimash2-12b-slerp,gpqa_extended,0.002783882783882784
multimash2-12b-slerp,GPQA,0.002857142857142857
multimash2-12b-slerp,math_hard,0.000621852970795568
multimash2-12b-slerp,math_intermediate_algebra_hard,7.1428571428571e-05
multimash2-12b-slerp,math_num_theory_hard,0.000519480519480519
multimash2-12b-slerp,math_prealgebra_hard,0.001381692573402418
multimash2-12b-slerp,math_precalculus_hard,0.000222222222222222
multimash2-12b-slerp,MMLU-Pro,0.003042719414893617
multimash2-12b-slerp,musr,0.0042195767195767194
multimash2-12b-slerp,musr_object_placements,0.0031640625
multimash2-12b-slerp,musr_team_allocation,0.00392
multimash5-12b-slerp,Big-bench Hard,0.005122374587745183
multimash5-12b-slerp,bbh_boolean_expressions,0.007760000000000001
multimash5-12b-slerp,bbh_causal_judgement,0.006149732620320856
multimash5-12b-slerp,bbh_date_understanding,0.0047599999999999995
multimash5-12b-slerp,bbh_disambiguation_qa,0.006840000000000001
multimash5-12b-slerp,bbh_geometric_shapes,0.00384
multimash5-12b-slerp,bbh_hyperbaton,0.007239999999999999
multimash5-12b-slerp,bbh_logical_deduction_five_objects,0.00464
multimash5-12b-slerp,bbh_logical_deduction_seven_objects,0.00444
multimash5-12b-slerp,bbh_logical_deduction_three_objects,0.00664
multimash5-12b-slerp,bbh_movie_recommendation,0.00672
multimash5-12b-slerp,bbh_navigate,0.00612
multimash5-12b-slerp,bbh_object_counting,0.00316
multimash5-12b-slerp,bbh_penguins_in_a_table,0.004657534246575341
multimash5-12b-slerp,bbh_ruin_names,0.00624
multimash5-12b-slerp,bbh_salient_translation_error_detection,0.0048
multimash5-12b-slerp,bbh_snarks,0.006741573033707865
multimash5-12b-slerp,bbh_sports_understanding,0.007799999999999999
multimash5-12b-slerp,bbh_temporal_sequences,0.0028399999999999996
multimash5-12b-slerp,bbh_tracking_shuffled_objects_five_objects,0.00196
multimash5-12b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.0015199999999999999
multimash5-12b-slerp,bbh_tracking_shuffled_objects_three_objects,0.00268
multimash5-12b-slerp,gpqa_diamond,0.0028282828282828283
multimash5-12b-slerp,GPQA,0.002767857142857143
multimash5-12b-slerp,math_algebra_hard,0.000988056460369164
multimash5-12b-slerp,math_counting_and_prob_hard,0.00048780487804878
multimash5-12b-slerp,math_hard,0.0006193353474320241
multimash5-12b-slerp,math_intermediate_algebra_hard,0.000142857142857142
multimash5-12b-slerp,math_num_theory_hard,0.00038961038961038896
multimash5-12b-slerp,math_prealgebra_hard,0.001329879101899827
multimash5-12b-slerp,math_precalculus_hard,0.000493827160493827
multimash5-12b-slerp,musr,0.004193121693121693
multimash5-12b-slerp,musr_murder_mysteries,0.005679999999999999
multimash5-12b-slerp,musr_object_placements,0.00296875
multimash5-12b-slerp,musr_team_allocation,0.003960000000000001
multimash6-12b-slerp,Big-bench Hard,0.005172713070647456
multimash6-12b-slerp,bbh_boolean_expressions,0.008039999999999999
multimash6-12b-slerp,bbh_causal_judgement,0.006149732620320856
multimash6-12b-slerp,bbh_disambiguation_qa,0.00672
multimash6-12b-slerp,bbh_formal_fallacies,0.005679999999999999
multimash6-12b-slerp,bbh_geometric_shapes,0.00384
multimash6-12b-slerp,bbh_hyperbaton,0.007200000000000001
multimash6-12b-slerp,bbh_logical_deduction_five_objects,0.0046
multimash6-12b-slerp,bbh_logical_deduction_seven_objects,0.00444
multimash6-12b-slerp,bbh_logical_deduction_three_objects,0.006999999999999998
multimash6-12b-slerp,bbh_movie_recommendation,0.00676
multimash6-12b-slerp,bbh_navigate,0.006
multimash6-12b-slerp,bbh_penguins_in_a_table,0.004794520547945205
multimash6-12b-slerp,bbh_ruin_names,0.00624
multimash6-12b-slerp,bbh_snarks,0.006797752808988764
multimash6-12b-slerp,bbh_sports_understanding,0.00788
multimash6-12b-slerp,bbh_temporal_sequences,0.00308
multimash6-12b-slerp,bbh_tracking_shuffled_objects_five_objects,0.002
multimash6-12b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.0016
multimash6-12b-slerp,bbh_tracking_shuffled_objects_three_objects,0.00272
multimash6-12b-slerp,bbh_web_of_lies,0.0048
multimash6-12b-slerp,gpqa,0.002743288590604026
multimash6-12b-slerp,GPQA,0.002723214285714285
multimash6-12b-slerp,math_algebra_hard,0.001085776330076004
multimash6-12b-slerp,math_counting_and_prob_hard,0.0
multimash6-12b-slerp,math_geometry_hard,0.000353535353535353
multimash6-12b-slerp,math_hard,0.000694864048338368
multimash6-12b-slerp,math_num_theory_hard,0.000584415584415584
multimash6-12b-slerp,math_prealgebra_hard,0.0018134715025906732
multimash6-12b-slerp,MMLU-Pro,0.003090924202127659
multimash6-12b-slerp,musr,0.004298941798941798
multimash6-12b-slerp,musr_murder_mysteries,0.0054800000000000005
multimash6-12b-slerp,musr_team_allocation,0.004000000000000001
multimash7-12b-slerp,bbh_boolean_expressions,0.007920000000000002
multimash7-12b-slerp,bbh_causal_judgement,0.005935828877005348
multimash7-12b-slerp,bbh_date_understanding,0.0047599999999999995
multimash7-12b-slerp,bbh_geometric_shapes,0.0034799999999999996
multimash7-12b-slerp,bbh_hyperbaton,0.007239999999999999
multimash7-12b-slerp,bbh_logical_deduction_five_objects,0.00468
multimash7-12b-slerp,bbh_logical_deduction_seven_objects,0.0044
multimash7-12b-slerp,bbh_logical_deduction_three_objects,0.00676
multimash7-12b-slerp,bbh_movie_recommendation,0.00664
multimash7-12b-slerp,bbh_navigate,0.00612
multimash7-12b-slerp,bbh_object_counting,0.0032400000000000003
multimash7-12b-slerp,bbh_ruin_names,0.00596
multimash7-12b-slerp,bbh_salient_translation_error_detection,0.00464
multimash7-12b-slerp,bbh_snarks,0.006685393258426965
multimash7-12b-slerp,bbh_sports_understanding,0.007920000000000002
multimash7-12b-slerp,bbh_temporal_sequences,0.00272
multimash7-12b-slerp,bbh_tracking_shuffled_objects_five_objects,0.00196
multimash7-12b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.0015199999999999999
multimash7-12b-slerp,bbh_tracking_shuffled_objects_three_objects,0.00268
multimash7-12b-slerp,bbh_web_of_lies,0.0048
multimash7-12b-slerp,gpqa,0.002785234899328859
multimash7-12b-slerp,gpqa_diamond,0.0029292929292929286
multimash7-12b-slerp,gpqa_extended,0.0027106227106227098
multimash7-12b-slerp,math_algebra_hard,0.0011400651465798039
multimash7-12b-slerp,math_counting_and_prob_hard,0.00040650406504064997
multimash7-12b-slerp,math_hard,0.000677240684793554
multimash7-12b-slerp,math_intermediate_algebra_hard,0.00013095238095238
multimash7-12b-slerp,math_num_theory_hard,0.000324675324675324
multimash7-12b-slerp,math_prealgebra_hard,0.001917098445595855
multimash7-12b-slerp,musr_murder_mysteries,0.0054
multimash7-12b-slerp,musr_object_placements,0.0033984375
multimash7-12b-slerp,musr_team_allocation,0.004040000000000001
multimash8-13b-slerp,Big-bench Hard,0.005153619163339698
multimash8-13b-slerp,bbh_boolean_expressions,0.00808
multimash8-13b-slerp,bbh_causal_judgement,0.006042780748663101
multimash8-13b-slerp,bbh_date_understanding,0.00484
multimash8-13b-slerp,bbh_disambiguation_qa,0.00668
multimash8-13b-slerp,bbh_formal_fallacies,0.0060799999999999995
multimash8-13b-slerp,bbh_geometric_shapes,0.0037199999999999998
multimash8-13b-slerp,bbh_hyperbaton,0.00728
multimash8-13b-slerp,bbh_logical_deduction_seven_objects,0.00432
multimash8-13b-slerp,bbh_logical_deduction_three_objects,0.00716
multimash8-13b-slerp,bbh_navigate,0.005719999999999999
multimash8-13b-slerp,bbh_object_counting,0.00336
multimash8-13b-slerp,bbh_penguins_in_a_table,0.004794520547945205
multimash8-13b-slerp,bbh_reasoning_about_colored_objects,0.0054800000000000005
multimash8-13b-slerp,bbh_salient_translation_error_detection,0.004719999999999999
multimash8-13b-slerp,bbh_snarks,0.006966292134831461
multimash8-13b-slerp,bbh_sports_understanding,0.00784
multimash8-13b-slerp,bbh_temporal_sequences,0.00256
multimash8-13b-slerp,bbh_tracking_shuffled_objects_five_objects,0.002
multimash8-13b-slerp,bbh_tracking_shuffled_objects_three_objects,0.0028000000000000004
multimash8-13b-slerp,gpqa,0.0028859060402684563
multimash8-13b-slerp,gpqa_diamond,0.00303030303030303
multimash8-13b-slerp,math_counting_and_prob_hard,0.00040650406504064997
multimash8-13b-slerp,math_geometry_hard,0.000113636363636363
multimash8-13b-slerp,math_hard,0.000725075528700906
multimash8-13b-slerp,math_intermediate_algebra_hard,0.000214285714285714
multimash8-13b-slerp,math_num_theory_hard,0.000454545454545454
multimash8-13b-slerp,math_precalculus_hard,0.00024074074074074002
multimash8-13b-slerp,MMLU-Pro,0.003125831117021276
multimash8-13b-slerp,musr,0.004417989417989418
multimash8-13b-slerp,musr_murder_mysteries,0.005719999999999999
multimash8-13b-slerp,musr_object_placements,0.003671875
multimash8-13b-slerp,musr_team_allocation,0.00388
multimash9-13b-slerp,Big-bench Hard,0.005169241451136956
multimash9-13b-slerp,bbh_boolean_expressions,0.008159999999999999
multimash9-13b-slerp,bbh_causal_judgement,0.006149732620320856
multimash9-13b-slerp,bbh_date_understanding,0.0048
multimash9-13b-slerp,bbh_disambiguation_qa,0.0066
multimash9-13b-slerp,bbh_formal_fallacies,0.006
multimash9-13b-slerp,bbh_geometric_shapes,0.00364
multimash9-13b-slerp,bbh_logical_deduction_five_objects,0.0048
multimash9-13b-slerp,bbh_logical_deduction_seven_objects,0.00428
multimash9-13b-slerp,bbh_logical_deduction_three_objects,0.007239999999999999
multimash9-13b-slerp,bbh_navigate,0.00604
multimash9-13b-slerp,bbh_object_counting,0.00336
multimash9-13b-slerp,bbh_penguins_in_a_table,0.004657534246575341
multimash9-13b-slerp,bbh_reasoning_about_colored_objects,0.005520000000000001
multimash9-13b-slerp,bbh_ruin_names,0.00612
multimash9-13b-slerp,bbh_salient_translation_error_detection,0.00484
multimash9-13b-slerp,bbh_snarks,0.007078651685393259
multimash9-13b-slerp,bbh_sports_understanding,0.007760000000000001
multimash9-13b-slerp,bbh_temporal_sequences,0.00264
multimash9-13b-slerp,bbh_tracking_shuffled_objects_five_objects,0.00196
multimash9-13b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.0015199999999999999
multimash9-13b-slerp,bbh_tracking_shuffled_objects_three_objects,0.0028799999999999997
multimash9-13b-slerp,gpqa,0.002802013422818792
multimash9-13b-slerp,gpqa_diamond,0.002878787878787879
multimash9-13b-slerp,gpqa_extended,0.002783882783882784
multimash9-13b-slerp,GPQA,0.002790178571428571
multimash9-13b-slerp,math_algebra_hard,0.001378935939196525
multimash9-13b-slerp,math_geometry_hard,0.000404040404040404
multimash9-13b-slerp,math_hard,0.0007628398791540781
multimash9-13b-slerp,math_intermediate_algebra_hard,0.000107142857142857
multimash9-13b-slerp,math_num_theory_hard,0.000584415584415584
multimash9-13b-slerp,MMLU-Pro,0.003100066489361702
multimash9-13b-slerp,musr,0.004391534391534391
multimash9-13b-slerp,musr_murder_mysteries,0.005719999999999999
multimash9-13b-slerp,musr_object_placements,0.0035546875
multimash9-13b-slerp,musr_team_allocation,0.00392
multimerge-7b-slerp,Big-bench Hard,0.005117167158479431
multimerge-7b-slerp,bbh_boolean_expressions,0.007799999999999999
multimerge-7b-slerp,bbh_causal_judgement,0.005989304812834224
multimerge-7b-slerp,bbh_date_understanding,0.00464
multimerge-7b-slerp,bbh_disambiguation_qa,0.00664
multimerge-7b-slerp,bbh_formal_fallacies,0.0058
multimerge-7b-slerp,bbh_geometric_shapes,0.00376
multimerge-7b-slerp,bbh_hyperbaton,0.007239999999999999
multimerge-7b-slerp,bbh_logical_deduction_five_objects,0.0047599999999999995
multimerge-7b-slerp,bbh_logical_deduction_seven_objects,0.0044
multimerge-7b-slerp,bbh_movie_recommendation,0.00672
multimerge-7b-slerp,bbh_object_counting,0.0032
multimerge-7b-slerp,bbh_penguins_in_a_table,0.004794520547945205
multimerge-7b-slerp,bbh_reasoning_about_colored_objects,0.00544
multimerge-7b-slerp,bbh_ruin_names,0.0060799999999999995
multimerge-7b-slerp,bbh_salient_translation_error_detection,0.0048
multimerge-7b-slerp,bbh_snarks,0.006741573033707865
multimerge-7b-slerp,bbh_sports_understanding,0.007799999999999999
multimerge-7b-slerp,bbh_tracking_shuffled_objects_five_objects,0.00196
multimerge-7b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.0015199999999999999
multimerge-7b-slerp,bbh_web_of_lies,0.00468
multimerge-7b-slerp,gpqa,0.0028271812080536913
multimerge-7b-slerp,gpqa_diamond,0.002979797979797979
multimerge-7b-slerp,gpqa_extended,0.002655677655677655
multimerge-7b-slerp,GPQA,0.00296875
multimerge-7b-slerp,math_algebra_hard,0.0009663409337676431
multimerge-7b-slerp,math_counting_and_prob_hard,0.00040650406504064997
multimerge-7b-slerp,math_geometry_hard,0.000101010101010101
multimerge-7b-slerp,math_hard,0.000657099697885196
multimerge-7b-slerp,math_intermediate_algebra_hard,0.000214285714285714
multimerge-7b-slerp,math_num_theory_hard,0.00038961038961038896
multimerge-7b-slerp,math_prealgebra_hard,0.001778929188255613
multimerge-7b-slerp,math_precalculus_hard,0.000345679012345679
multimerge-7b-slerp,MMLU-Pro,0.003036901595744681
multimerge-7b-slerp,musr,0.004272486772486772
multimerge-7b-slerp,musr_murder_mysteries,0.005560000000000001
multimerge-7b-slerp,musr_object_placements,0.003359375
multimerge-7b-slerp,musr_team_allocation,0.00392
multiverse-70b,Big-bench Hard,0.006129144245790661
multiverse-70b,bbh_boolean_expressions,0.00912
multiverse-70b,bbh_causal_judgement,0.007165775401069517
multiverse-70b,bbh_date_understanding,0.006520000000000001
multiverse-70b,bbh_disambiguation_qa,0.00672
multiverse-70b,bbh_formal_fallacies,0.0064800000000000005
multiverse-70b,bbh_geometric_shapes,0.00364
multiverse-70b,bbh_logical_deduction_five_objects,0.00468
multiverse-70b,bbh_logical_deduction_three_objects,0.0075200000000000015
multiverse-70b,bbh_movie_recommendation,0.008119999999999999
multiverse-70b,bbh_navigate,0.00676
multiverse-70b,bbh_object_counting,0.00392
multiverse-70b,bbh_penguins_in_a_table,0.006986301369863014
multiverse-70b,bbh_reasoning_about_colored_objects,0.007719999999999999
multiverse-70b,bbh_ruin_names,0.008039999999999999
multiverse-70b,bbh_snarks,0.008483146067415731
multiverse-70b,bbh_sports_understanding,0.00828
multiverse-70b,bbh_temporal_sequences,0.00848
multiverse-70b,bbh_tracking_shuffled_objects_five_objects,0.00208
